Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
2,Flexão,1,1758635401109335,4,1,-31,-18,-4,2,-1,-1
2,Flexão,1,1758635401109335,-3,2,13,-7,-1,0,1,-1
2,Flexão,1,1758635401132196,1,2,-6,11,4,2,1,1
2,Flexão,1,1758635401132196,-1,-5,27,10,-2,-1,-3,-3
2,Flexão,1,1758635401132196,1,-7,-16,2,2,-1,-1,-1
2,Flexão,1,1758635401132196,-2,-4,-16,-30,-3,-2,2,-2
2,Flexão,1,1758635401154383,-2,6,16,15,-2,-14,-5,-2
2,Flexão,1,1758635401154383,0,2,-14,10,3,11,2,-3
2,Flexão,1,1758635401154383,2,-2,25,-10,-3,0,0,0
2,Flexão,1,1758635401154383,-1,3,-1,14,5,-4,0,-1
2,Flexão,1,1758635401168725,-3,-7,-2,-9,0,4,-4,0
2,Flexão,1,1758635401168725,2,-4,-6,-15,-8,-9,-5,6
2,Flexão,1,1758635401169641,-15,-8,34,21,7,-1,-4,-10
2,Flexão,1,1758635401169641,23,13,-12,-1,-4,-2,-2,1
2,Flexão,1,1758635401191497,-23,-9,-8,-11,-2,-5,-7,-3
2,Flexão,1,1758635401191497,4,3,-3,6,-1,-1,-2,1
2,Flexão,1,1758635401192548,0,-8,-22,-8,-3,0,1,2
2,Flexão,1,1758635401192548,-7,-7,14,12,1,1,3,-2
2,Flexão,1,1758635401213076,1,3,-5,-6,0,3,-2,-3
2,Flexão,1,1758635401213076,-1,-5,-3,4,5,2,7,0
2,Flexão,1,1758635401215711,4,-7,7,-4,-4,-3,-4,0
2,Flexão,1,1758635401215711,-4,-1,-14,-6,0,1,0,1
2,Flexão,1,1758635401228071,6,2,14,10,1,2,1,0
2,Flexão,1,1758635401228071,-4,-3,8,-5,0,1,2,0
2,Flexão,1,1758635401235608,2,0,-6,-11,-5,-6,-1,0
2,Flexão,1,1758635401235608,-2,3,8,9,3,3,-1,1
2,Flexão,1,1758635401251579,2,5,7,18,2,5,2,3
2,Flexão,1,1758635401251579,-2,4,0,-23,-5,-4,-5,-4
2,Flexão,1,1758635401252579,-2,-5,5,10,-1,-1,-6,-4
2,Flexão,1,1758635401252579,3,5,-18,-8,7,15,22,10
2,Flexão,1,1758635401273769,0,-8,-15,16,1,-4,-5,-4
2,Flexão,1,1758635401273769,-1,6,21,6,2,14,-2,-3
2,Flexão,1,1758635401275763,-3,-3,-44,-3,-5,-12,-6,-1
2,Flexão,1,1758635401275763,-4,0,3,1,0,-3,-7,-1
2,Flexão,1,1758635401287309,3,-1,10,-11,0,0,2,0
2,Flexão,1,1758635401287309,0,-1,2,2,-3,0,4,1
2,Flexão,1,1758635401296908,-2,3,1,-5,1,5,3,1
2,Flexão,1,1758635401296908,-3,-7,-7,-3,-4,-9,-3,-5
2,Flexão,1,1758635401319523,1,4,0,-2,2,3,3,2
2,Flexão,1,1758635401319523,4,3,-7,0,0,-4,-6,-4
2,Flexão,1,1758635401322052,-18,-5,7,6,0,2,2,6
2,Flexão,1,1758635401322052,27,0,-12,6,-2,-5,-6,-10
2,Flexão,1,1758635401334362,-2,2,23,0,-1,0,-6,-2
2,Flexão,1,1758635401334362,-6,-1,-18,5,-4,-3,-7,-6
2,Flexão,1,1758635401335339,8,2,-5,-22,-2,-1,-1,2
2,Flexão,1,1758635401335339,-9,1,28,35,2,0,-2,3
2,Flexão,1,1758635401347566,-1,-5,-21,-44,-8,0,2,0
2,Flexão,1,1758635401347566,2,-1,-26,1,1,-5,-2,-5
2,Flexão,1,1758635401356645,-4,-5,13,2,-1,-2,-2,-2
2,Flexão,1,1758635401356645,-4,0,-8,-26,-8,-1,-6,-2
2,Flexão,1,1758635401370807,8,3,-1,-8,0,3,7,3
2,Flexão,1,1758635401370807,-8,5,15,15,2,-4,-2,1
2,Flexão,1,1758635401373338,10,0,-8,2,1,1,1,-2
2,Flexão,1,1758635401373338,-10,-6,6,5,0,-3,-3,-3
2,Flexão,1,1758635401394425,2,-5,-8,5,3,-1,-1,0
2,Flexão,1,1758635401394425,-6,-2,-7,-27,-1,0,2,0
2,Flexão,1,1758635401395430,0,8,15,8,-1,-12,-2,-3
2,Flexão,1,1758635401395430,-5,-4,9,0,-3,7,-8,2
2,Flexão,1,1758635401407534,0,-1,-5,4,-3,-7,-9,-2
2,Flexão,1,1758635401407534,-2,-7,6,-6,1,1,2,0
2,Flexão,1,1758635401416569,4,-4,2,10,1,6,2,0
2,Flexão,1,1758635401416569,-5,6,-20,-3,-2,-9,-1,-2
2,Flexão,1,1758635401431128,-3,-1,5,3,-3,1,0,-1
2,Flexão,1,1758635401431128,-3,-6,-8,-11,-1,-1,2,0
2,Flexão,1,1758635401433142,-2,5,-4,-17,-4,-1,-2,-4
2,Flexão,1,1758635401433142,3,0,5,11,2,0,2,-1
2,Flexão,1,1758635401453704,-2,6,36,33,4,5,-1,-4
2,Flexão,1,1758635401453704,7,0,-11,-30,-5,-1,7,6
2,Flexão,1,1758635401455692,1,2,13,18,5,2,0,-1
2,Flexão,1,1758635401455692,-5,-14,-35,-26,-8,-1,4,0
2,Flexão,1,1758635401476873,1,9,7,15,3,-2,5,2
2,Flexão,1,1758635401476873,-4,-3,6,1,-4,-4,-4,-2
2,Flexão,1,1758635401477881,7,2,-4,4,1,3,-2,3
2,Flexão,1,1758635401477881,-16,7,12,8,3,4,1,5
2,Flexão,1,1758635401491977,-12,-11,-17,-22,-6,-5,-7,-17
2,Flexão,1,1758635401491977,12,9,10,17,7,5,12,2
2,Flexão,1,1758635401492976,-5,-13,-23,13,-3,-1,0,1
2,Flexão,1,1758635401492976,3,-2,3,-14,0,-5,-5,-1
2,Flexão,1,1758635401513581,-5,-2,-23,-28,-3,2,1,4
2,Flexão,1,1758635401513581,-3,2,8,38,2,-2,-2,-1
2,Flexão,1,1758635401515086,-4,-1,8,-9,1,-1,-1,-7
2,Flexão,1,1758635401515086,0,-5,-16,-12,-1,0,0,3
2,Flexão,1,1758635401536164,1,-5,6,10,-2,-1,-2,1
2,Flexão,1,1758635401536164,-1,-1,-6,-4,-1,2,-3,-2
2,Flexão,1,1758635401537163,3,-1,-9,-26,-2,0,2,1
2,Flexão,1,1758635401537163,-5,7,48,27,3,0,4,-3
2,Flexão,1,1758635401550752,5,3,-41,-2,-1,0,-2,1
2,Flexão,1,1758635401550752,-5,-6,-17,-21,-5,-2,-4,-3
2,Flexão,1,1758635401557786,-3,-3,1,5,1,2,1,-1
2,Flexão,1,1758635401557786,7,4,-5,-16,3,-1,-1,1
2,Flexão,1,1758635401574394,1,7,11,5,-5,-1,-2,-2
2,Flexão,1,1758635401574394,-3,4,5,5,1,-3,-6,-1
2,Flexão,1,1758635401575369,-3,-15,-26,-14,-2,0,-6,-5
2,Flexão,1,1758635401575369,8,15,7,4,4,5,11,4
2,Flexão,1,1758635401596355,2,-14,3,-16,-6,-2,-3,1
2,Flexão,1,1758635401596355,-3,0,-10,17,0,-1,-2,0
2,Flexão,1,1758635401597350,-6,1,15,3,0,1,-1,-2
2,Flexão,1,1758635401597350,8,3,7,-12,-5,-4,-3,1
2,Flexão,1,1758635401609982,1,-18,-3,7,2,1,3,-1
2,Flexão,1,1758635401609982,-1,-2,-5,8,-1,0,-1,0
2,Flexão,1,1758635401626709,-4,5,-1,-5,0,-1,1,0
2,Flexão,1,1758635401626709,-5,-17,-5,3,0,-2,-3,-1
2,Flexão,1,1758635401633743,16,16,21,18,5,0,5,5
2,Flexão,1,1758635401633743,-4,3,2,-10,-3,-2,-5,-3
2,Flexão,1,1758635401635746,0,1,-16,0,1,0,1,4
2,Flexão,1,1758635401635746,-2,-1,-12,-6,-3,-3,-6,-4
2,Flexão,1,1758635401656507,-8,-5,13,1,0,-1,-5,-6
2,Flexão,1,1758635401656507,0,-6,-3,2,3,-1,2,0
2,Flexão,1,1758635401657426,2,2,8,-3,-2,0,2,1
2,Flexão,1,1758635401657426,-7,2,-7,-20,-2,-1,-3,-1
2,Flexão,1,1758635401670207,-4,-1,-6,11,0,2,-1,0
2,Flexão,1,1758635401670207,5,-2,9,22,3,1,-1,1
2,Flexão,1,1758635401679231,-5,0,5,-10,-1,-3,-8,-3
2,Flexão,1,1758635401679231,-3,-7,-13,4,-3,-2,-2,-5
2,Flexão,1,1758635401693295,2,4,11,2,2,0,1,4
2,Flexão,1,1758635401693295,-8,1,-1,-29,-4,-3,-4,-4
2,Flexão,1,1758635401695816,2,-4,-17,15,0,-2,2,0
2,Flexão,1,1758635401695816,1,0,-1,3,1,-2,-2,-3
2,Flexão,1,1758635401716545,-2,-8,-2,-10,-1,0,1,-1
2,Flexão,1,1758635401716545,-4,-1,5,7,-3,-1,0,-1
2,Flexão,1,1758635401718541,9,-5,0,7,2,2,1,0
2,Flexão,1,1758635401718541,-22,9,21,5,0,-1,0,1
2,Flexão,1,1758635401729827,13,-3,-19,-5,-1,-2,-2,-4
2,Flexão,1,1758635401729827,-24,2,-2,1,0,1,-2,3
2,Flexão,1,1758635401739715,20,4,14,-1,1,0,4,-5
2,Flexão,1,1758635401739715,3,-6,-12,6,-1,-1,-7,-2
2,Flexão,1,1758635401754394,-2,3,5,1,1,3,4,4
2,Flexão,1,1758635401754394,3,-1,3,-14,-5,-5,-3,-5
2,Flexão,1,1758635401755476,-9,2,-4,18,-1,-2,-7,-2
2,Flexão,1,1758635401755476,5,-1,-9,-23,3,5,14,7
2,Flexão,1,1758635401776320,-4,-3,4,13,-1,-6,-2,-3
2,Flexão,1,1758635401776320,7,-4,-15,-7,-2,-2,0,2
2,Flexão,1,1758635401777867,-11,-4,-18,-4,-1,2,0,-1
2,Flexão,1,1758635401777867,8,1,26,15,-1,-9,-3,-7
2,Flexão,1,1758635401790039,-6,1,2,-3,0,15,-1,0
2,Flexão,1,1758635401790039,4,2,4,1,6,-2,6,1
2,Flexão,1,1758635401799652,-2,-4,10,-6,-2,2,1,0
2,Flexão,1,1758635401799652,-1,-5,-4,16,-3,-3,-5,-5
2,Flexão,1,1758635401813462,-2,2,-22,-36,-3,-2,1,1
2,Flexão,1,1758635401813462,2,-4,5,16,0,0,-2,-3
2,Flexão,1,1758635401816045,2,11,14,-10,-1,-3,4,1
2,Flexão,1,1758635401816045,1,-6,4,9,-3,-3,-5,1
2,Flexão,1,1758635401844413,-7,1,-40,-24,-3,-6,-3,-8
2,Flexão,1,1758635401844413,2,-2,11,18,-1,2,-1,-5
2,Flexão,1,1758635401845398,5,7,9,-5,3,5,16,10
2,Flexão,1,1758635401845398,-1,-5,-2,1,0,1,0,-2
2,Flexão,1,1758635401858780,-3,0,5,5,-9,-18,-5,0
2,Flexão,1,1758635401858780,3,0,-6,4,8,11,2,1
2,Flexão,1,1758635401859835,-3,0,16,2,4,-2,-6,-2
2,Flexão,1,1758635401859835,-2,1,-24,-12,-7,2,0,-3
2,Flexão,1,1758635401873521,-2,2,14,12,4,6,-4,-5
2,Flexão,1,1758635401873521,6,-6,-24,-13,-5,-1,4,6
2,Flexão,1,1758635401875462,-2,5,6,-4,-2,-5,-5,1
2,Flexão,1,1758635401875462,3,11,13,8,2,-1,-2,0
2,Flexão,1,1758635401896763,-7,-26,-49,8,0,-10,-2,-2
2,Flexão,1,1758635401896763,1,1,-9,28,7,1,7,5
2,Flexão,1,1758635401897754,2,8,36,-18,-4,5,-2,-4
2,Flexão,1,1758635401897754,-2,-10,-55,-50,-8,-5,-4,-2
2,Flexão,1,1758635401910387,0,1,40,15,0,2,1,2
2,Flexão,1,1758635401910387,2,18,2,0,2,-1,-5,-4
2,Flexão,1,1758635401918925,-25,-24,-9,11,-3,-3,-4,-3
2,Flexão,1,1758635401918925,28,-4,14,38,4,1,0,-3
2,Flexão,1,1758635401934081,-8,-5,-49,-52,-9,-3,-7,0
2,Flexão,1,1758635401934081,20,-2,28,-14,-3,-2,1,-6
2,Flexão,1,1758635401935362,-4,6,-23,8,12,11,18,14
2,Flexão,1,1758635401935362,-5,15,42,17,0,-8,-15,-13
2,Flexão,1,1758635401956998,9,2,-6,13,1,-3,-2,-1
2,Flexão,1,1758635401956998,-4,-22,-55,-76,-11,-5,-6,-3
2,Flexão,1,1758635401958508,15,6,-6,20,-2,-1,0,-2
2,Flexão,1,1758635401958508,-4,-3,-25,-27,-4,6,34,24
2,Flexão,1,1758635401970047,0,0,44,-10,1,-6,-13,-6
2,Flexão,1,1758635401970047,-1,13,-6,4,-1,-3,-2,5
2,Flexão,1,1758635401978553,1,-10,5,23,1,-13,-7,-5
2,Flexão,1,1758635401978553,-9,7,-1,4,-1,7,-4,0
2,Flexão,1,1758635401994371,3,7,20,34,3,7,6,0
2,Flexão,1,1758635401994371,-10,-7,25,-19,4,-2,4,1
2,Flexão,1,1758635401995277,2,0,-15,-35,-16,-1,-2,-3
2,Flexão,1,1758635401995277,0,-5,-16,40,4,-9,-9,1
2,Flexão,1,1758635402016387,-9,4,26,-5,4,7,18,10
2,Flexão,1,1758635402016387,30,-5,28,31,-3,-10,-28,-18
2,Flexão,1,1758635402017300,9,6,31,-15,-4,-4,-3,-1
2,Flexão,1,1758635402017300,-12,7,-18,-15,2,2,3,4
2,Flexão,1,1758635402030288,-2,-3,-1,7,-1,0,-3,0
2,Flexão,1,1758635402030288,2,3,17,11,-2,3,6,-4
2,Flexão,1,1758635402038790,4,-3,-9,-17,0,-2,-3,1
2,Flexão,1,1758635402038790,12,-1,-37,3,3,3,-4,-6
2,Flexão,1,1758635402054706,-16,7,-1,-11,7,19,41,15
2,Flexão,1,1758635402054706,3,0,1,25,1,-4,3,4
2,Flexão,1,1758635402055705,-9,-4,-36,-56,-13,-16,-26,-13
2,Flexão,1,1758635402055705,-3,11,36,51,11,7,-2,0
2,Flexão,1,1758635402075951,9,1,26,-30,-5,-3,-4,-2
2,Flexão,1,1758635402075951,-14,-18,-100,-25,-1,3,7,0
2,Flexão,1,1758635402078516,0,4,10,29,2,4,12,8
2,Flexão,1,1758635402078516,-11,-13,33,2,1,-8,-12,-9
2,Flexão,1,1758635402090399,5,1,7,-15,-8,-5,-14,-4
2,Flexão,1,1758635402090399,-9,6,-10,-49,-5,-10,1,-1
2,Flexão,1,1758635402099444,-6,-10,9,37,9,17,5,4
2,Flexão,1,1758635402099444,-3,-26,-37,-37,-17,-12,-6,-5
2,Flexão,1,1758635402114162,-11,13,-15,-39,-1,-3,-4,-3
2,Flexão,1,1758635402114162,4,-12,39,33,7,7,2,6
2,Flexão,1,1758635402115770,3,11,8,-3,11,2,5,5
2,Flexão,1,1758635402115770,-7,-5,5,18,-8,3,4,-6
2,Flexão,1,1758635402136892,30,2,-13,-2,-1,-3,-6,-3
2,Flexão,1,1758635402136892,-45,4,15,5,0,-3,3,3
2,Flexão,1,1758635402137888,11,-5,-2,6,-4,-6,-12,-7
2,Flexão,1,1758635402137888,7,-2,1,3,5,5,4,3
2,Flexão,1,1758635402149822,-5,2,13,11,3,1,9,-1
2,Flexão,1,1758635402149822,4,17,18,77,7,2,-10,-6
2,Flexão,1,1758635402159027,0,-7,-64,-96,-25,-1,-1,-1
2,Flexão,1,1758635402159027,-10,3,42,31,15,4,1,-1
2,Flexão,1,1758635402173242,10,0,-22,7,1,5,8,4
2,Flexão,1,1758635402173242,3,-6,9,-7,-2,0,5,4
2,Flexão,1,1758635402182058,-10,21,46,36,6,-3,0,0
2,Flexão,1,1758635402182058,8,-10,1,-5,-4,-5,-7,0
2,Flexão,1,1758635402196310,-4,-1,5,14,-5,-4,-7,-4
2,Flexão,1,1758635402196310,1,-6,19,-26,-4,3,2,3
2,Flexão,1,1758635402197252,-32,-17,-46,16,0,-15,-12,-15
2,Flexão,1,1758635402197252,4,4,-3,-38,1,18,16,5
2,Flexão,1,1758635402210031,-3,-4,30,48,1,-8,-14,-5
2,Flexão,1,1758635402210031,-4,-2,-11,-15,-5,-2,0,0
2,Flexão,1,1758635402219355,6,-4,-15,7,-5,3,0,-4
2,Flexão,1,1758635402219355,9,5,2,-33,-1,-8,3,11
2,Flexão,1,1758635402232858,-13,2,-26,-19,0,0,-4,-18
2,Flexão,1,1758635402232858,9,4,-25,-10,-1,3,-2,0
2,Flexão,1,1758635402241897,2,-4,36,24,7,1,7,1
2,Flexão,1,1758635402241897,4,2,6,17,5,3,-2,-1
2,Flexão,1,1758635402257118,0,-14,-75,-67,-18,-7,-2,5
2,Flexão,1,1758635402257118,5,4,28,21,0,-3,-9,-9
2,Flexão,1,1758635402258658,-2,0,17,8,1,1,-2,-1
2,Flexão,1,1758635402258658,2,6,-17,7,3,2,2,0
2,Flexão,1,1758635402270338,-5,-4,10,19,3,2,-2,2
2,Flexão,1,1758635402270338,-7,-7,1,-48,-10,-7,-3,-5
2,Flexão,1,1758635402279493,-3,-2,-1,17,4,-1,-3,0
2,Flexão,1,1758635402279493,-2,0,-22,-46,-12,1,0,-6
2,Flexão,1,1758635402294833,-12,-11,64,68,9,4,-1,-2
2,Flexão,1,1758635402294833,-13,-17,-67,-34,3,4,4,2
2,Flexão,1,1758635402295923,10,13,44,8,-6,0,1,-2
2,Flexão,1,1758635402295923,-7,11,-12,22,10,-3,-5,-2
2,Flexão,1,1758635402316252,5,-5,-20,5,-6,1,6,5
2,Flexão,1,1758635402316252,11,13,56,39,-4,-14,13,16
2,Flexão,1,1758635402318265,-35,-23,-41,-26,1,17,-2,-12
2,Flexão,1,1758635402318265,17,-11,2,8,-1,-9,-3,1
2,Flexão,1,1758635402330090,-36,6,31,4,4,3,1,2
2,Flexão,1,1758635402330090,5,-2,-38,51,-2,-1,-4,-1
2,Flexão,1,1758635402339387,18,4,15,-8,6,5,20,10
2,Flexão,1,1758635402339387,-16,-1,-25,-32,-12,-4,-3,-5
2,Flexão,1,1758635402354604,17,-9,-8,6,4,-4,-11,3
2,Flexão,1,1758635402354604,-5,5,29,17,3,2,-2,-9
2,Flexão,1,1758635402355544,3,0,3,-53,-9,-2,1,4
2,Flexão,1,1758635402355544,-20,-6,28,34,-3,0,-7,-5
2,Flexão,1,1758635402377037,1,3,-13,23,5,-3,-4,-4
2,Flexão,1,1758635402377037,-9,-1,-27,-101,-8,4,-1,0
2,Flexão,1,1758635402378569,14,-1,6,90,3,-1,-3,-1
2,Flexão,1,1758635402378569,-2,7,-31,-28,1,-2,5,5
2,Flexão,1,1758635402400255,22,4,13,-2,-2,-4,-1,-5
2,Flexão,1,1758635402400255,-40,9,43,18,7,6,0,3
2,Flexão,1,1758635402401787,-2,14,-3,-13,0,-5,-10,-5
2,Flexão,1,1758635402401787,2,2,17,-9,-3,-1,5,7
2,Flexão,1,1758635402413914,2,2,1,28,5,9,22,-3
2,Flexão,1,1758635402413914,10,6,-19,-1,-3,0,1,0
2,Flexão,1,1758635402415506,1,-7,-20,9,-2,-12,-5,1
2,Flexão,1,1758635402415506,3,-1,-5,9,0,7,4,-2
2,Flexão,1,1758635402436310,5,12,26,3,5,13,12,12
2,Flexão,1,1758635402436310,7,0,-15,-26,-7,-16,-13,-5
2,Flexão,1,1758635402437199,-11,-7,-20,9,-9,-7,-15,-12
2,Flexão,1,1758635402437199,16,-3,26,2,3,-7,-2,1
2,Flexão,1,1758635402450093,-4,0,-13,-12,-5,-1,-1,2
2,Flexão,1,1758635402450093,7,6,-49,6,5,10,5,0
2,Flexão,1,1758635402458930,-12,-23,20,8,3,-3,1,4
2,Flexão,1,1758635402458930,12,3,4,-83,-4,-1,-6,-7
2,Flexão,1,1758635402474611,1,5,-10,18,-3,-3,-5,0
2,Flexão,1,1758635402474611,12,-6,-32,-32,-5,-1,3,2
2,Flexão,1,1758635402475649,-8,9,-47,-25,2,3,2,0
2,Flexão,1,1758635402475649,-8,-1,2,16,-4,-4,6,0
2,Flexão,1,1758635402496314,1,1,26,20,7,-5,-9,-4
2,Flexão,1,1758635402496314,0,-15,-18,-19,-9,-2,-1,0
2,Flexão,1,1758635402497416,2,5,22,3,4,2,2,6
2,Flexão,1,1758635402497416,-17,-10,13,10,-9,-7,-10,-8
2,Flexão,1,1758635402519431,0,-6,-35,-52,-12,-9,-10,2
2,Flexão,1,1758635402519431,-9,3,56,44,6,5,3,-2
2,Flexão,1,1758635402521198,12,3,-8,-13,2,1,-2,3
2,Flexão,1,1758635402521198,6,7,15,43,8,3,7,-2
2,Flexão,1,1758635402534085,-1,-2,-6,-4,-5,-5,-1,-5
2,Flexão,1,1758635402534085,-19,-4,5,-3,1,15,1,2
2,Flexão,1,1758635402536020,-1,7,86,16,-5,-13,-7,-3
2,Flexão,1,1758635402536020,-5,-9,-64,-16,-2,4,-5,0
2,Flexão,1,1758635402556696,10,1,3,-41,-2,-4,2,-3
2,Flexão,1,1758635402556696,-10,-2,54,31,-5,-5,-3,-4
2,Flexão,1,1758635402557780,15,7,7,-13,3,5,5,6
2,Flexão,1,1758635402557780,-34,-7,-3,33,2,-5,-12,-15
2,Flexão,1,1758635402579134,-8,-3,-12,-40,-2,4,3,3
2,Flexão,1,1758635402579134,15,6,2,26,4,-2,-2,-1
2,Flexão,1,1758635402580943,-6,-9,-29,-35,-6,2,7,2
2,Flexão,1,1758635402580943,4,-4,5,50,1,-5,-9,-2
2,Flexão,1,1758635402593815,-1,2,-17,-19,-4,2,-1,-1
2,Flexão,1,1758635402593815,-2,-14,8,-7,3,0,-1,-3
2,Flexão,1,1758635402595737,-1,-6,-25,32,1,-2,-4,-4
2,Flexão,1,1758635402595737,6,7,1,-45,-9,3,6,5
2,Flexão,1,1758635402616755,-3,0,30,11,2,-1,-1,0
2,Flexão,1,1758635402616755,12,0,-12,11,-3,-2,3,8
2,Flexão,1,1758635402617891,-8,5,3,13,1,0,-3,-18
2,Flexão,1,1758635402617891,11,0,8,-12,2,0,1,-3
2,Flexão,1,1758635402638984,2,-10,-16,1,0,1,0,1
2,Flexão,1,1758635402638984,-22,1,32,5,0,-4,-2,-4
2,Flexão,1,1758635402644691,24,-3,-33,-51,-9,-3,-2,2
2,Flexão,1,1758635402644691,-2,6,17,21,5,2,2,3
2,Flexão,1,1758635402653077,-5,-3,16,25,-2,-3,-4,-3
2,Flexão,1,1758635402653077,16,4,-16,-39,2,1,0,0
2,Flexão,1,1758635402659753,-15,-2,16,8,-2,2,2,5
2,Flexão,1,1758635402659753,-5,-7,-23,-11,-2,-2,1,-4
2,Flexão,1,1758635402676518,9,-7,-24,-12,2,-2,-4,2
2,Flexão,1,1758635402676518,0,0,-24,62,7,6,7,3
2,Flexão,1,1758635402677505,-12,-8,5,-39,-20,-13,-9,-5
2,Flexão,1,1758635402677505,-1,-11,-9,8,3,-1,-1,8
2,Flexão,1,1758635402699318,-3,6,19,17,0,-5,11,-6
2,Flexão,1,1758635402699318,3,2,-11,-1,-4,-3,-15,-5
2,Flexão,1,1758635402700327,10,1,-17,8,6,4,2,3
2,Flexão,1,1758635402700327,-6,-2,11,9,1,3,6,4
2,Flexão,1,1758635402713225,-14,-2,9,-5,-5,-3,-3,-2
2,Flexão,1,1758635402713225,3,5,41,-4,2,-1,5,-5
2,Flexão,1,1758635402719889,-3,0,-17,3,-5,-9,-14,-3
2,Flexão,1,1758635402719889,0,1,4,-13,-3,2,-8,1
2,Flexão,1,1758635402736233,-6,5,-12,1,1,0,-6,2
2,Flexão,1,1758635402736233,10,0,16,-3,0,-3,-2,-2
2,Flexão,1,1758635402737171,-7,-6,1,6,4,8,7,3
2,Flexão,1,1758635402737171,-1,9,22,-17,0,-13,2,1
2,Flexão,1,1758635402759265,17,-4,-3,23,4,18,-7,-4
2,Flexão,1,1758635402759265,-3,-3,-20,-22,-4,-8,2,0
2,Flexão,1,1758635402760316,-7,-4,-7,27,4,-1,-3,-5
2,Flexão,1,1758635402760316,5,-3,-15,3,-13,-4,-9,-6
2,Flexão,1,1758635402773366,-10,3,-2,-25,-6,-7,-1,2
2,Flexão,1,1758635402773366,7,-8,4,2,0,3,-4,-2
2,Flexão,1,1758635402780535,2,7,-19,3,6,7,15,9
2,Flexão,1,1758635402780535,17,-5,13,24,-1,-3,-3,0
2,Flexão,1,1758635402796707,-32,-7,-21,-35,-3,0,1,0
2,Flexão,1,1758635402796707,4,11,23,15,-4,-1,-3,-2
2,Flexão,1,1758635402797713,-3,-4,-11,-27,1,-2,-2,-1
2,Flexão,1,1758635402797713,0,2,-1,1,3,6,7,0
2,Flexão,1,1758635402818911,3,0,11,-5,0,-1,-3,-6
2,Flexão,1,1758635402818911,-3,0,4,7,3,1,-3,0
2,Flexão,1,1758635402820865,1,-7,43,7,-1,-1,-2,3
2,Flexão,1,1758635402820865,-13,15,-48,-14,0,1,-1,-9
2,Flexão,1,1758635402833558,8,-1,11,25,-1,-2,4,2
2,Flexão,1,1758635402833558,-6,-3,-16,-18,0,-2,0,0
2,Flexão,1,1758635402840186,4,0,5,27,3,2,6,3
2,Flexão,1,1758635402840186,-12,-3,6,-8,-14,-4,0,4
2,Flexão,1,1758635402856475,24,8,0,19,6,-3,-6,2
2,Flexão,1,1758635402856475,-7,-16,-33,-13,-4,2,1,-2
2,Flexão,1,1758635402857473,0,10,3,-8,3,3,0,1
2,Flexão,1,1758635402857473,-1,0,17,-7,1,-1,0,1
2,Flexão,1,1758635402886938,-7,6,-16,39,3,-2,-10,-3
2,Flexão,1,1758635402886938,9,-2,5,-26,-9,0,2,-4
2,Flexão,1,1758635402888034,4,-2,-35,-19,0,-13,-2,-2
2,Flexão,1,1758635402888034,-6,1,7,2,2,17,-1,-2
2,Flexão,1,1758635402892956,13,-6,-1,-18,-3,-7,-5,-5
2,Flexão,1,1758635402892956,-1,5,18,13,3,2,2,0
2,Flexão,1,1758635402899646,-3,10,11,3,-2,-1,-4,-4
2,Flexão,1,1758635402899646,6,-2,-43,-1,4,-3,1,-2
2,Flexão,1,1758635402916220,-4,-2,2,4,-1,3,5,3
2,Flexão,1,1758635402916220,-1,5,28,-14,-5,-6,-5,-2
2,Flexão,1,1758635402917192,-2,1,3,-1,-1,-1,-4,-1
2,Flexão,1,1758635402917192,-1,-6,11,-2,1,-1,0,3
2,Flexão,1,1758635402939434,-4,3,9,6,-1,1,1,1
2,Flexão,1,1758635402939434,-4,-1,-14,-8,1,-1,0,-1
2,Flexão,1,1758635402940495,-5,-3,28,8,-1,3,-7,-5
2,Flexão,1,1758635402940495,10,1,5,-24,0,-1,2,7
2,Flexão,1,1758635402953432,-11,-8,-8,32,-9,-7,-3,-8
2,Flexão,1,1758635402953432,-4,4,28,16,6,-1,-1,6
2,Flexão,1,1758635402960043,13,-1,-51,-42,-5,1,2,-5
2,Flexão,1,1758635402960043,-7,-8,-3,17,4,-3,-2,1
2,Flexão,1,1758635402976642,-7,-1,-7,-25,0,-2,2,-1
2,Flexão,1,1758635402976642,-1,0,-16,3,2,3,11,1
2,Flexão,1,1758635402977697,6,-2,10,25,0,2,-13,1
2,Flexão,1,1758635402977697,-7,3,-4,-12,1,-2,-8,-3
2,Flexão,1,1758635402999393,-10,-14,-1,-5,-5,-1,0,-1
2,Flexão,1,1758635402999393,0,0,-9,9,0,-3,-2,-2
2,Flexão,1,1758635403001076,-9,-5,-48,-21,-1,-1,6,1
2,Flexão,1,1758635403001076,12,6,16,2,-1,-3,0,-5
2,Flexão,1,1758635403013150,-1,3,18,-7,2,3,-3,0
2,Flexão,1,1758635403013150,1,-15,-37,4,-2,-2,-9,-2
2,Flexão,1,1758635403022003,-3,0,7,22,3,4,10,-1
2,Flexão,1,1758635403022003,-5,-5,-3,-12,-2,-1,1,-1
2,Flexão,1,1758635403036720,-1,-1,26,-51,-1,0,2,2
2,Flexão,1,1758635403036720,-4,5,0,28,-9,-3,-4,2
2,Flexão,1,1758635403037827,-5,-6,-1,-21,-3,-8,-9,-7
2,Flexão,1,1758635403037827,-5,-9,-4,18,-1,-1,1,6
