Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1,Flexão,1,1759148841286827,-4,-11,-9,7,0,-2,-4,-3
1,Flexão,1,1759148841287843,0,-1,-10,-14,1,-1,0,-3
1,Flexão,1,1759148841287843,-2,-3,-2,-26,-22,-3,0,-1
1,Flexão,1,1759148841309548,-2,-1,3,10,2,1,0,-1
1,Flexão,1,1759148841309548,6,6,1,3,-2,0,1,1
1,Flexão,1,1759148841317069,-5,1,4,5,0,0,-1,-1
1,Flexão,1,1759148841317069,-1,1,18,16,16,-3,-3,-1
1,Flexão,1,1759148841340805,10,8,-3,6,0,2,1,4
1,Flexão,1,1759148841340805,-1,-2,0,-17,-12,-4,1,2
1,Flexão,1,1759148841340805,-1,-8,-11,-20,-12,-1,-2,0
1,Flexão,1,1759148841340805,-2,0,-1,4,3,-2,-2,-3
1,Flexão,1,1759148841347627,5,3,12,15,9,3,2,0
1,Flexão,1,1759148841347627,-1,0,-2,10,3,-1,-2,-3
1,Flexão,1,1759148841347627,-1,0,-10,1,3,2,-1,-1
1,Flexão,1,1759148841347627,4,6,21,-9,-15,-1,3,4
1,Flexão,1,1759148841369234,-10,-16,-37,-28,-5,-4,-2,0
1,Flexão,1,1759148841369234,-1,-2,3,6,-3,0,-4,-1
1,Flexão,1,1759148841370263,2,8,12,-8,1,-2,0,-3
1,Flexão,1,1759148841370263,4,-2,-14,-2,-4,0,3,3
1,Flexão,1,1759148841383967,-4,-5,14,16,9,-4,-3,-3
1,Flexão,1,1759148841383967,2,8,6,-11,-2,2,2,3
1,Flexão,1,1759148841399866,-5,-3,-6,10,-2,-2,-2,0
1,Flexão,1,1759148841399866,-4,3,13,15,10,1,-1,-3
1,Flexão,1,1759148841407040,-1,-1,-4,0,4,0,-3,-1
1,Flexão,1,1759148841407040,-3,-5,-9,-20,-10,-2,-1,0
1,Flexão,1,1759148841408013,8,8,10,-9,-9,-1,2,3
1,Flexão,1,1759148841408013,-2,-10,-25,-15,-9,0,0,-1
1,Flexão,1,1759148841429963,-1,-1,13,12,3,0,-2,-2
1,Flexão,1,1759148841429963,-3,-2,11,30,15,-1,-2,-1
1,Flexão,1,1759148841429963,2,-3,-4,11,4,1,0,1
1,Flexão,1,1759148841429963,-5,2,-5,-34,-8,-3,-3,-3
1,Flexão,1,1759148841454303,1,1,-4,-10,-13,0,1,0
1,Flexão,1,1759148841454303,0,1,6,-1,0,-3,-1,-1
1,Flexão,1,1759148841455350,-1,-2,-2,10,2,0,1,-2
1,Flexão,1,1759148841455350,4,-1,-3,7,8,1,1,0
1,Flexão,1,1759148841467081,3,9,3,14,7,0,-2,1
1,Flexão,1,1759148841467081,1,-4,3,-18,-2,-1,0,-1
1,Flexão,1,1759148841468022,0,-5,-11,-3,-9,-2,-2,-2
1,Flexão,1,1759148841468022,0,-7,-6,4,1,3,0,0
1,Flexão,1,1759148841489924,-3,4,7,-13,-8,-2,-2,-1
1,Flexão,1,1759148841489924,5,3,-5,17,12,6,4,3
1,Flexão,1,1759148841489924,-4,-7,0,14,8,-2,-2,-3
1,Flexão,1,1759148841489924,-2,0,-5,-26,-19,-4,-1,1
1,Flexão,1,1759148841505071,-2,-3,-3,-10,1,-1,0,1
1,Flexão,1,1759148841505071,-5,-4,-2,5,-3,-4,-3,-3
1,Flexão,2,1759148842209899,3,5,6,7,0,2,2,1
1,Flexão,2,1759148842209899,-3,-5,-13,-17,-9,-1,-3,1
1,Flexão,2,1759148842209899,2,0,13,17,12,0,-1,-1
1,Flexão,2,1759148842209899,-2,-1,-8,-12,-8,-3,-2,-1
1,Flexão,2,1759148842234448,1,1,2,-3,-2,1,1,0
1,Flexão,2,1759148842234448,8,3,-2,-8,-4,-1,-1,1
1,Flexão,2,1759148842235449,1,7,13,13,1,1,2,0
1,Flexão,2,1759148842235449,-8,-6,-13,-4,6,-1,-2,-2
1,Flexão,2,1759148842247012,0,-2,2,6,-1,-1,-2,-2
1,Flexão,2,1759148842247012,2,5,7,10,5,1,2,0
1,Flexão,2,1759148842248037,3,3,2,1,2,0,0,0
1,Flexão,2,1759148842248037,1,4,-3,-20,-9,-3,1,-1
1,Flexão,2,1759148842269617,-3,-4,-2,4,1,-1,-1,0
1,Flexão,2,1759148842269617,2,3,3,11,2,1,0,-1
1,Flexão,2,1759148842269617,1,1,-1,-14,-3,0,0,-1
1,Flexão,2,1759148842269617,-11,-11,-2,9,2,0,-3,-6
