Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
2,Flexão,2,1762977127211664,-2,0,1,23,5,3,-5,-12
2,Flexão,2,1762977127211664,-2,-2,1,-5,10,-2,6,4
2,Flexão,2,1762977127233061,-2,-1,-4,-2,-9,2,0,-1
2,Flexão,2,1762977127233061,1,0,-2,-13,-1,2,7,5
2,Flexão,2,1762977127233589,2,0,1,-2,6,3,2,-7
2,Flexão,2,1762977127233589,-3,-3,-5,1,-5,-10,-7,-5
2,Flexão,2,1762977127248217,1,3,-2,-4,17,1,3,-11
2,Flexão,2,1762977127248217,-2,0,4,11,-22,-5,-6,3
2,Flexão,2,1762977127249227,-1,-5,-7,-21,-6,1,-3,2
2,Flexão,2,1762977127249227,1,-2,4,10,1,-1,-8,-15
2,Flexão,2,1762977127270792,1,5,2,-17,3,1,1,-5
2,Flexão,2,1762977127270792,-2,-1,-5,5,12,4,-2,3
2,Flexão,2,1762977127271391,-6,-4,-4,0,-3,-3,-6,-6
2,Flexão,2,1762977127271391,5,-6,-1,6,-19,-8,-7,-9
2,Flexão,2,1762977127301533,-1,4,2,-7,-18,15,10,15
2,Flexão,2,1762977127301533,1,-4,-1,-3,-10,-17,6,4
2,Flexão,2,1762977127301533,1,2,1,-4,20,11,-22,1
2,Flexão,2,1762977127301533,-1,2,2,21,14,9,6,3
2,Flexão,2,1762977127323655,-2,0,4,-3,-14,-16,-4,-18
2,Flexão,2,1762977127323655,3,0,-1,33,4,9,5,35
2,Flexão,2,1762977127324557,-3,-5,-7,-49,-19,-8,6,-7
2,Flexão,2,1762977127324557,4,0,-5,-30,3,4,2,2
2,Flexão,2,1762977127330660,-7,-3,-3,29,-3,-1,-4,4
2,Flexão,2,1762977127330660,-4,0,0,-11,-1,0,-5,-15
2,Flexão,2,1762977127331659,0,-2,-2,-21,3,-2,7,-18
2,Flexão,2,1762977127331659,1,2,5,80,4,-5,-8,29
2,Flexão,2,1762977127352648,1,1,4,4,4,1,7,2
2,Flexão,2,1762977127352648,-2,-5,-8,-72,-13,2,3,-12
2,Flexão,2,1762977127353644,-3,-2,5,54,16,3,-25,-10
2,Flexão,2,1762977127353644,0,1,-2,-12,-25,-12,-17,-2
2,Flexão,2,1762977127368351,-2,0,-3,-8,4,2,-3,-10
2,Flexão,2,1762977127368351,5,-3,0,25,14,0,-2,-7
2,Flexão,2,1762977127368351,3,-2,-9,-30,-4,-5,18,11
2,Flexão,2,1762977127368351,-20,1,5,-19,-36,-4,-7,2
2,Flexão,2,1762977127390847,3,-4,-3,10,11,4,-5,4
2,Flexão,2,1762977127390847,-5,1,5,19,3,0,-3,-1
2,Flexão,2,1762977127390847,8,4,4,-2,-12,-3,0,-1
2,Flexão,2,1762977127390847,-1,-3,-9,-4,34,3,2,-6
2,Flexão,2,1762977127412860,-15,-15,-3,-46,-79,-8,8,0
2,Flexão,2,1762977127412860,10,5,-2,3,26,9,-5,-1
2,Flexão,2,1762977127413734,7,0,-3,-1,-10,-5,0,2
2,Flexão,2,1762977127413734,-12,2,3,-27,-3,6,12,10
2,Flexão,2,1762977127428127,-1,1,-3,65,18,-4,-9,-9
2,Flexão,2,1762977127428127,-4,-4,-2,0,11,1,-3,12
2,Flexão,2,1762977127428127,-3,1,-1,6,-5,-3,8,0
2,Flexão,2,1762977127428127,0,-2,2,-8,13,9,6,-3
2,Flexão,2,1762977127450900,6,1,-4,-32,21,2,2,5
2,Flexão,2,1762977127450900,8,-3,-8,-21,-41,-7,-9,-8
2,Flexão,2,1762977127451501,-12,7,10,24,-3,9,13,2
2,Flexão,2,1762977127451501,14,-2,-6,-22,-9,-8,0,4
2,Flexão,2,1762977127473209,1,0,-5,-21,10,-4,-21,-25
2,Flexão,2,1762977127473209,0,4,7,50,25,13,36,37
2,Flexão,2,1762977127474130,-2,-1,-3,-40,-17,-7,-1,1
2,Flexão,2,1762977127474130,1,-2,-1,-4,2,5,-23,-9
2,Flexão,2,1762977127488289,4,2,3,29,-11,-6,4,10
2,Flexão,2,1762977127488289,-4,-6,-6,-23,12,3,-18,-17
2,Flexão,2,1762977127488289,1,-3,-2,18,-3,15,12,-11
2,Flexão,2,1762977127488289,3,1,3,0,0,-4,12,8
2,Flexão,2,1762977127510865,-3,3,1,8,6,0,3,8
2,Flexão,2,1762977127510865,-9,2,0,3,-9,-3,-9,-19
2,Flexão,2,1762977127510865,0,-3,-2,-2,12,-1,-9,3
2,Flexão,2,1762977127510865,2,-2,-2,4,0,-4,0,-12
2,Flexão,2,1762977127532738,4,3,2,-13,3,9,3,7
2,Flexão,2,1762977127532738,-6,-3,1,11,6,-1,0,-7
2,Flexão,2,1762977127532738,1,6,-3,-22,3,-6,-3,5
2,Flexão,2,1762977127532738,-3,-13,-9,-46,-20,8,0,-1
2,Flexão,2,1762977127547580,1,8,15,48,-11,-17,0,-3
2,Flexão,2,1762977127547580,-4,-4,-5,-24,0,7,27,-5
2,Flexão,2,1762977127548468,3,3,2,-5,2,-10,-47,2
2,Flexão,2,1762977127548468,-1,3,2,21,12,11,7,5
2,Flexão,2,1762977127570884,-2,-1,-2,-8,3,3,-2,-5
2,Flexão,2,1762977127570884,2,1,-2,-25,-4,-14,-16,-11
2,Flexão,2,1762977127571570,1,-4,-1,10,-7,1,5,-15
2,Flexão,2,1762977127571570,-5,2,2,15,10,-1,0,28
2,Flexão,2,1762977127593276,1,-2,-4,-3,9,-9,-6,-5
2,Flexão,2,1762977127593276,-2,-3,-2,15,-13,1,-14,-1
2,Flexão,2,1762977127594166,-12,-1,-2,-28,-7,4,14,0
2,Flexão,2,1762977127594166,5,-1,1,14,-7,5,-6,2
2,Flexão,2,1762977127608157,-4,-4,-4,0,12,-10,12,5
2,Flexão,2,1762977127608157,-1,-1,-6,-32,-8,0,-2,3
2,Flexão,2,1762977127608157,4,-1,4,51,2,1,-2,3
2,Flexão,2,1762977127608157,-1,2,1,44,8,-3,-2,-22
2,Flexão,2,1762977127630166,1,1,-5,-35,-25,6,7,9
2,Flexão,2,1762977127630166,-2,-3,-1,-2,8,-14,-8,0
2,Flexão,2,1762977127631168,-1,-4,-4,-17,1,1,1,1
2,Flexão,2,1762977127631168,0,4,1,-2,-14,-10,6,0
2,Flexão,2,1762977127652867,5,-3,0,0,13,9,2,5
2,Flexão,2,1762977127652867,-4,4,3,8,9,2,-16,-1
2,Flexão,2,1762977127653871,2,-1,-2,17,29,-2,9,1
2,Flexão,2,1762977127653871,-3,-7,-3,-2,-20,-11,5,-3
2,Flexão,2,1762977127667908,-1,-1,-9,-14,-8,-3,-3,-10
2,Flexão,2,1762977127667908,0,-4,0,-42,-21,5,7,21
2,Flexão,2,1762977127668871,-3,0,0,13,10,-2,-4,-7
2,Flexão,2,1762977127668871,1,0,-4,-30,-5,-5,-2,-5
2,Flexão,2,1762977127690398,2,3,8,47,26,25,-6,-21
2,Flexão,2,1762977127690398,2,6,4,33,8,-5,16,26
2,Flexão,2,1762977127691398,2,-4,-8,-39,-19,-1,-11,-4
2,Flexão,2,1762977127691398,4,4,4,2,13,-1,27,-8
2,Flexão,2,1762977127712917,0,-1,-2,-21,1,6,-8,10
2,Flexão,2,1762977127712917,-1,1,0,-19,-6,7,7,-11
2,Flexão,2,1762977127712917,1,-2,3,49,-31,-15,-3,2
2,Flexão,2,1762977127712917,-7,-1,1,-21,18,6,-4,-6
2,Flexão,2,1762977127735554,-1,1,2,-13,-1,-3,1,0
2,Flexão,2,1762977127735554,-3,-1,-5,2,-15,-5,-10,-5
2,Flexão,2,1762977127736556,-3,-6,-5,-9,15,-7,1,3
2,Flexão,2,1762977127736556,-4,-3,-7,-28,0,3,-14,-7
2,Flexão,3,1762977128170835,-1,-4,-4,-13,10,6,-16,-7
2,Flexão,3,1762977128170835,2,7,4,11,21,7,3,1
2,Flexão,3,1762977128170835,-2,-2,-4,-5,-20,-5,-5,-2
2,Flexão,3,1762977128170835,-2,-4,-4,-7,3,-5,0,-5
2,Flexão,3,1762977128193199,-2,1,0,1,0,-3,-5,-3
2,Flexão,3,1762977128193199,-2,-1,1,-6,-14,-6,-2,-2
2,Flexão,3,1762977128194241,3,3,0,-8,-5,5,4,3
2,Flexão,3,1762977128194241,3,-1,-2,13,9,3,6,3
2,Flexão,3,1762977128207219,-3,-5,-10,-68,-13,-9,-14,-7
2,Flexão,3,1762977128207219,0,0,11,16,-22,9,2,-3
2,Flexão,3,1762977128215206,-1,-2,-1,33,-14,-23,-14,-8
2,Flexão,3,1762977128215206,-3,0,-5,-22,19,5,-6,-2
2,Flexão,3,1762977128230636,1,-3,-6,20,15,1,11,1
2,Flexão,3,1762977128230636,2,4,8,-6,8,7,6,1
2,Flexão,3,1762977128231599,-3,-1,-2,-14,-2,5,-11,-6
2,Flexão,3,1762977128231599,-4,-4,-5,-16,-47,-13,-2,-9
2,Flexão,3,1762977128253224,2,-2,3,16,10,0,-5,13
2,Flexão,3,1762977128253224,1,10,1,2,-5,5,-6,-12
2,Flexão,3,1762977128254256,1,-8,2,1,8,4,29,15
2,Flexão,3,1762977128254256,-3,3,-1,4,12,-7,4,-1
2,Flexão,3,1762977128275732,-2,-3,-7,0,-5,-1,-12,-2
2,Flexão,3,1762977128275732,1,0,6,29,-1,-3,3,3
2,Flexão,3,1762977128277254,-3,-2,-10,-32,-1,-5,-13,-14
2,Flexão,3,1762977128277254,1,-1,6,52,2,13,3,-5
2,Flexão,3,1762977128290057,1,-3,-2,-31,-15,-17,16,-2
2,Flexão,3,1762977128290057,-6,-2,-2,7,-2,-3,-7,12
2,Flexão,3,1762977128291120,1,0,-3,-3,11,-6,-16,-1
2,Flexão,3,1762977128291120,-1,-2,0,-2,-13,-3,3,-4
2,Flexão,3,1762977128312574,-2,0,1,15,4,0,2,0
2,Flexão,3,1762977128312574,-2,-3,0,-4,-5,-9,-11,4
2,Flexão,3,1762977128313487,-2,0,-1,-16,-1,3,16,3
2,Flexão,3,1762977128313487,-3,-4,-4,-19,11,1,-10,5
2,Flexão,3,1762977128334631,0,3,8,-4,-11,4,-3,-6
2,Flexão,3,1762977128334631,-4,-5,-4,36,17,0,4,3
2,Flexão,3,1762977128336156,-1,3,3,7,2,1,-5,-10
2,Flexão,3,1762977128336156,0,-3,-4,-24,-11,-7,-4,10
2,Flexão,3,1762977128350388,0,11,6,31,-8,-2,-1,-15
2,Flexão,3,1762977128350388,0,-11,-6,-34,-9,-2,-2,11
2,Flexão,3,1762977128351419,-2,-2,-2,6,2,1,-9,-14
2,Flexão,3,1762977128351419,1,6,3,0,15,-3,13,-3
2,Flexão,3,1762977128372868,-2,-3,2,-11,-23,5,-13,8
2,Flexão,3,1762977128372868,-1,1,-4,-27,-14,6,-1,-12
2,Flexão,3,1762977128373789,2,2,7,55,41,12,7,7
2,Flexão,3,1762977128373789,1,-4,-4,-27,-23,-3,2,6
2,Flexão,3,1762977128395375,-3,0,-3,1,20,8,-4,-3
2,Flexão,3,1762977128395375,0,-1,-3,-18,-19,-21,3,-5
2,Flexão,3,1762977128396255,-2,-1,0,-10,-8,3,-10,3
2,Flexão,3,1762977128396255,-2,-2,-5,18,19,2,0,-9
2,Flexão,3,1762977128411024,0,0,4,30,3,-2,12,-1
2,Flexão,3,1762977128411024,-1,-1,-2,-24,-4,-1,0,-2
2,Flexão,3,1762977128411733,1,-3,-4,15,0,-2,15,4
2,Flexão,3,1762977128411733,-1,9,1,-36,-17,5,-4,5
2,Flexão,3,1762977128433014,-2,-12,-4,4,7,-5,-5,-6
2,Flexão,3,1762977128433014,0,5,5,45,7,3,-17,0
2,Flexão,3,1762977128434016,3,7,5,-11,-1,6,9,4
2,Flexão,3,1762977128434016,-2,-5,0,0,5,-3,11,-1
2,Flexão,3,1762977128455061,1,3,-3,-20,-4,-3,-34,-6
2,Flexão,3,1762977128455061,-2,-4,-5,-20,0,-8,4,-5
2,Flexão,3,1762977128456075,-3,-4,0,31,-1,2,-4,-23
2,Flexão,3,1762977128456075,1,-2,-2,1,-5,-1,7,39
2,Flexão,3,1762977128470953,1,2,3,7,-3,-19,-6,-6
2,Flexão,3,1762977128470953,-2,-2,-1,2,-10,-2,-15,-9
2,Flexão,3,1762977128471632,-3,1,-3,-20,-8,-1,17,-1
2,Flexão,3,1762977128471632,-3,-2,1,3,3,2,-6,-3
2,Flexão,3,1762977128493508,-1,-4,-6,10,-4,-4,14,-8
2,Flexão,3,1762977128493508,-5,-3,-9,-39,0,-5,-4,-4
2,Flexão,3,1762977128493508,0,1,5,31,-21,-5,-4,11
2,Flexão,3,1762977128493508,2,0,4,7,-4,-13,-2,-9
2,Flexão,3,1762977128515400,2,-1,-1,-22,-11,2,3,8
2,Flexão,3,1762977128515400,2,-1,-3,2,6,-1,3,1
2,Flexão,3,1762977128516514,0,-2,-4,-28,7,8,5,4
2,Flexão,3,1762977128516514,-5,1,1,13,-1,-2,-10,-8
2,Flexão,3,1762977128530693,0,-10,-4,6,14,6,1,1
2,Flexão,3,1762977128530693,6,5,4,-27,-7,7,8,7
2,Flexão,3,1762977128531660,0,-3,1,-11,-8,-9,-9,-1
2,Flexão,3,1762977128531660,1,2,2,28,22,-3,8,-11
2,Flexão,3,1762977128553288,4,8,5,-15,-26,7,5,25
2,Flexão,3,1762977128553288,1,1,1,-1,3,4,6,6
2,Flexão,3,1762977128553288,-1,-1,-5,-9,21,13,6,7
2,Flexão,3,1762977128553288,-2,-5,-5,-26,-17,-7,-10,-13
2,Flexão,3,1762977128575749,-3,4,3,15,26,9,4,-7
2,Flexão,3,1762977128575749,0,-1,3,7,-9,-2,2,-23
2,Flexão,3,1762977128576720,0,-2,-3,-6,-12,-8,-27,42
2,Flexão,3,1762977128576720,0,-4,-4,3,-5,-9,-2,-5
2,Flexão,3,1762977128590396,-1,3,1,-10,8,17,5,0
2,Flexão,3,1762977128590396,1,5,7,57,25,13,6,4
2,Flexão,3,1762977128591444,0,1,2,-8,0,-3,2,-15
2,Flexão,3,1762977128591444,-1,-6,-7,-29,-12,0,-1,-2
2,Flexão,3,1762977128613370,1,0,-1,12,17,-4,-4,10
2,Flexão,3,1762977128613370,-2,-4,-3,4,-5,1,9,-7
2,Flexão,3,1762977128614278,-3,-2,-5,-23,-16,-11,-2,-7
2,Flexão,3,1762977128614278,2,0,1,21,17,7,4,9
2,Flexão,3,1762977128635152,-1,-1,-1,-17,-27,-7,-7,-10
2,Flexão,3,1762977128635152,-2,4,-1,11,-12,-6,5,4
2,Flexão,3,1762977128636769,2,-13,-3,13,27,0,-14,-5
2,Flexão,3,1762977128636769,1,7,-1,-10,-21,1,-6,-2
2,Flexão,3,1762977128651115,-3,-1,-2,17,19,2,-4,-10
2,Flexão,3,1762977128651115,-3,-2,0,9,-16,-10,3,8
2,Flexão,3,1762977128651115,-2,0,-4,-25,5,0,0,-6
2,Flexão,3,1762977128651115,-5,-3,2,22,4,9,-6,1
2,Flexão,3,1762977128672808,-2,-2,-3,-41,-15,-6,8,4
2,Flexão,3,1762977128672808,-1,-4,-5,-12,2,-8,-6,-1
2,Flexão,3,1762977128673806,-3,2,0,5,-6,-11,5,-19
2,Flexão,3,1762977128673806,2,0,0,-7,7,8,1,39
2,Flexão,3,1762977128695498,1,2,-2,3,-32,-3,3,-14
2,Flexão,3,1762977128695498,2,-2,2,1,9,-2,-3,17
2,Flexão,3,1762977128696471,0,-3,-8,15,21,0,-3,-4
2,Flexão,3,1762977128696471,-1,-2,2,2,-25,-5,-1,-17
2,Flexão,3,1762977128710501,0,0,2,-11,-13,-7,3,2
2,Flexão,3,1762977128710501,0,3,1,0,3,4,3,0
2,Flexão,3,1762977128711390,0,-1,-1,-11,-27,2,1,-5
2,Flexão,3,1762977128711390,0,-3,-7,-3,17,-1,-14,-4
2,Flexão,3,1762977128732942,-3,-7,-6,12,22,-3,-7,4
2,Flexão,3,1762977128732942,-3,-3,4,7,-27,-9,9,-14
2,Flexão,3,1762977128733919,-3,6,-3,-14,-7,1,-29,14
2,Flexão,3,1762977128733919,-3,-12,0,-8,6,-2,4,-12
2,Flexão,3,1762977128763405,0,5,1,5,-3,7,-3,6
2,Flexão,3,1762977128763405,-1,-1,1,14,26,1,2,2
2,Flexão,3,1762977128764390,-5,3,1,-9,-40,-3,-3,-3
2,Flexão,3,1762977128764390,1,1,0,-3,5,-1,0,-8
2,Flexão,3,1762977128770442,-1,-1,2,21,23,-6,-4,0
2,Flexão,3,1762977128770442,1,2,0,-23,9,19,-7,14
2,Flexão,3,1762977128771358,1,1,3,4,-11,-30,8,2
2,Flexão,3,1762977128771358,-2,-1,-2,4,4,-21,8,-1
2,Flexão,3,1762977128793433,-4,-5,-9,-3,-10,-6,-6,-1
2,Flexão,3,1762977128793433,2,1,3,28,25,17,-1,-8
2,Flexão,3,1762977128793943,2,1,2,-13,1,4,3,-17
2,Flexão,3,1762977128793943,-2,-4,-4,2,-2,0,6,20
2,Flexão,3,1762977128815754,0,0,-3,-25,5,-2,-2,-15
2,Flexão,3,1762977128815754,-1,-2,2,18,-6,-5,-1,22
2,Flexão,3,1762977128815754,-1,-2,1,-22,-29,5,-6,-11
2,Flexão,3,1762977128815754,3,-1,-1,14,33,5,16,-4
2,Flexão,3,1762977128830803,-3,6,-1,-6,-6,-2,-4,-4
2,Flexão,3,1762977128830803,-2,-13,-9,-29,-25,-8,-3,-11
2,Flexão,3,1762977128830803,-2,5,2,10,12,5,-3,-3
2,Flexão,3,1762977128830803,-3,3,6,41,5,16,4,10
2,Flexão,3,1762977128853264,7,1,3,-9,-3,-4,0,0
2,Flexão,3,1762977128853264,-1,-1,-1,-6,33,-1,10,-7
2,Flexão,3,1762977128854254,1,6,3,8,-15,5,0,-5
2,Flexão,3,1762977128854254,4,5,4,12,40,9,10,16
2,Flexão,3,1762977128875063,-4,-2,3,1,-11,-8,-3,-2
2,Flexão,3,1762977128875063,2,3,-1,-3,3,9,-3,-1
2,Flexão,3,1762977128876066,-2,-4,1,4,-1,5,14,5
2,Flexão,3,1762977128876066,-6,-1,-2,8,-9,-1,-5,-8
2,Flexão,3,1762977128889576,7,-1,2,3,17,7,6,3
2,Flexão,3,1762977128889576,1,1,-5,-24,3,6,-5,-2
2,Flexão,3,1762977128897578,-2,-3,1,-20,-31,-16,8,6
2,Flexão,3,1762977128897578,-1,2,2,31,-14,19,-12,-25
2,Flexão,3,1762977128912578,-2,-1,-2,13,10,-13,16,34
2,Flexão,3,1762977128912578,0,-1,-4,-1,15,7,-26,-4
2,Flexão,3,1762977128913578,2,-1,-4,-6,20,8,3,2
2,Flexão,3,1762977128913578,0,1,5,17,6,0,-3,-5
2,Flexão,3,1762977128935479,-4,-5,-2,8,-3,12,4,-11
2,Flexão,3,1762977128935479,-3,0,-4,-19,-11,-9,-2,-2
2,Flexão,3,1762977128935479,0,-3,0,5,-2,-5,-1,15
2,Flexão,3,1762977128935479,3,6,-5,-30,-11,-10,2,-13
2,Flexão,3,1762977128949491,-2,-10,-1,7,-9,7,-2,2
2,Flexão,3,1762977128949491,0,5,-1,-6,-7,-10,1,-11
2,Flexão,3,1762977128965308,-5,-6,0,21,29,5,-4,-5
2,Flexão,3,1762977128965308,0,1,1,4,-22,-9,-6,20
2,Flexão,3,1762977128973318,-5,-2,-6,-12,-9,-6,-6,-12
2,Flexão,3,1762977128973318,-2,-6,-2,5,5,-4,8,5
2,Flexão,3,1762977128973318,1,0,-3,-19,-16,-10,4,2
2,Flexão,3,1762977128973318,0,-3,-7,-38,-26,-4,-4,-6
2,Flexão,3,1762977128995843,0,1,0,18,19,4,-11,-1
2,Flexão,3,1762977128995843,-2,-2,-1,-2,-21,-6,10,-5
2,Flexão,3,1762977128995843,-1,2,0,21,48,5,-21,3
2,Flexão,3,1762977128995843,-2,0,0,-28,-13,-3,-6,-3
2,Flexão,3,1762977129009839,-4,-8,-7,-13,-7,-26,-4,-6
2,Flexão,3,1762977129009839,1,5,11,45,5,13,8,-2
2,Flexão,3,1762977129018683,0,-1,-2,-8,10,-7,2,1
2,Flexão,3,1762977129018683,-3,-2,2,-8,-1,0,-2,-19
2,Flexão,3,1762977129033219,1,1,-2,-22,-3,1,0,26
2,Flexão,3,1762977129033219,-2,-5,-4,-5,0,-11,-1,0
2,Flexão,3,1762977129034216,1,-2,4,33,-5,21,0,-15
2,Flexão,3,1762977129034216,3,10,-1,-5,-1,0,-5,33
2,Flexão,3,1762977129055815,-3,-11,-3,-7,-14,2,12,-19
2,Flexão,3,1762977129055815,0,5,-1,3,7,-6,-4,3
2,Flexão,3,1762977129056748,0,-2,-2,-38,-2,12,6,8
2,Flexão,3,1762977129056748,-1,-2,2,69,19,-3,0,-25
2,Flexão,3,1762977129070516,2,9,10,13,-10,6,-24,-3
2,Flexão,3,1762977129070516,1,-4,-4,-13,-3,5,0,10
2,Flexão,3,1762977129078661,-3,-6,-9,-2,-11,-17,11,-9
2,Flexão,3,1762977129078661,2,2,2,-6,26,7,-20,11
2,Flexão,3,1762977129093338,1,0,0,-12,8,-1,-2,3
2,Flexão,3,1762977129093338,0,0,5,27,-23,1,-4,-9
2,Flexão,3,1762977129094364,2,2,1,6,10,2,8,6
2,Flexão,3,1762977129094364,-3,-9,-6,-24,-14,-8,-15,-7
2,Flexão,3,1762977129115852,2,4,2,25,9,3,1,-6
2,Flexão,3,1762977129115852,-1,0,-2,-27,14,0,-1,-2
2,Flexão,3,1762977129116732,3,3,0,-4,-32,-8,-3,2
2,Flexão,3,1762977129116732,-2,-6,3,20,34,16,10,1
2,Flexão,3,1762977129129906,0,1,5,-17,-62,-25,-7,-11
2,Flexão,3,1762977129129906,-1,-2,-6,-15,6,-9,-12,0
2,Flexão,3,1762977129138385,-4,-2,-3,-21,0,3,18,7
2,Flexão,3,1762977129138385,-2,-6,-2,-13,-23,-5,-1,-16
2,Flexão,3,1762977129153519,1,10,-2,8,20,12,13,19
2,Flexão,3,1762977129153519,-2,-12,-2,1,-2,6,-11,-4
2,Flexão,3,1762977129153519,-2,1,-1,-15,7,-1,-8,-4
2,Flexão,3,1762977129153519,6,2,5,6,-10,-12,5,4
2,Flexão,3,1762977129175872,-4,-2,-2,24,14,10,13,-5
2,Flexão,3,1762977129175872,5,8,2,-14,-15,-6,22,-13
2,Flexão,3,1762977129176806,-3,-4,-2,16,19,9,-13,11
2,Flexão,3,1762977129176806,-4,0,-1,-16,-8,-5,13,-13
2,Flexão,4,1762977129475360,-1,-2,2,-15,-25,-12,-3,-5
2,Flexão,4,1762977129475360,3,1,1,16,8,8,14,4
2,Flexão,4,1762977129476361,-2,-5,-5,2,-14,0,-10,-4
2,Flexão,4,1762977129476361,-4,0,0,-8,-6,1,3,-1
2,Flexão,4,1762977129497864,0,-4,-3,-1,8,4,-2,-8
2,Flexão,4,1762977129497864,7,5,4,-8,-2,4,0,28
2,Flexão,4,1762977129498897,-3,-3,-1,24,12,1,-2,-7
2,Flexão,4,1762977129498897,3,4,0,-22,-15,3,-2,3
2,Flexão,4,1762977129513067,-1,1,4,-15,-1,3,6,-21
2,Flexão,4,1762977129513067,-1,-1,0,5,13,-3,-17,11
2,Flexão,4,1762977129521083,-1,-2,-2,7,2,4,7,8
2,Flexão,4,1762977129521083,-1,-1,-1,-9,23,4,-2,-15
2,Flexão,4,1762977129536002,-3,-3,-4,-1,-19,10,5,5
2,Flexão,4,1762977129536002,-4,1,4,0,-30,-28,4,-5
2,Flexão,4,1762977129536691,-2,3,-5,-19,27,-6,-7,-5
2,Flexão,4,1762977129536691,0,-12,-1,20,-15,6,-5,-5
2,Flexão,4,1762977129558050,6,6,2,6,14,3,12,20
2,Flexão,4,1762977129558050,-3,-4,-2,0,-4,-1,-2,-2
2,Flexão,4,1762977129559043,-2,2,0,-11,-15,-1,3,-1
2,Flexão,4,1762977129559043,-3,1,-2,-8,14,1,-5,-4
2,Flexão,4,1762977129573070,6,-3,0,11,2,-1,-2,3
2,Flexão,4,1762977129573070,-3,0,0,3,5,6,0,-6
2,Flexão,4,1762977129574068,1,-3,1,-2,-24,-17,-1,-4
2,Flexão,4,1762977129574068,-1,0,-3,12,15,0,-3,1
2,Flexão,4,1762977129596134,-1,-2,-1,-2,-16,0,-5,0
2,Flexão,4,1762977129596134,-3,1,-2,-5,1,3,-4,-3
2,Flexão,4,1762977129596134,0,-4,0,-6,4,-3,-8,-5
2,Flexão,4,1762977129596134,5,1,-2,17,23,0,1,0
2,Flexão,4,1762977129618196,1,2,1,-44,-37,-9,1,6
2,Flexão,4,1762977129618196,0,0,2,36,4,-4,-11,-11
2,Flexão,4,1762977129619176,0,-2,1,-1,12,12,4,11
2,Flexão,4,1762977129619176,-2,2,-5,-7,-13,-11,-2,5
2,Flexão,4,1762977129632969,-2,-3,-2,4,21,-2,-3,-6
2,Flexão,4,1762977129632969,1,5,-1,8,2,11,18,-3
2,Flexão,4,1762977129633876,1,-13,-4,-1,-6,-11,-13,-18
2,Flexão,4,1762977129633876,-1,5,-2,-9,0,-3,-8,-5
2,Flexão,4,1762977129655506,1,-3,0,8,5,5,6,19
2,Flexão,4,1762977129655506,-4,-3,-4,-16,-6,16,5,-1
2,Flexão,4,1762977129656499,-1,-1,-3,13,1,-7,0,0
2,Flexão,4,1762977129656499,-4,-6,-4,-9,-19,5,-2,-7
2,Flexão,4,1762977129678112,0,4,3,10,24,-10,-9,-4
2,Flexão,4,1762977129678112,3,-1,-2,-2,3,1,0,3
2,Flexão,4,1762977129679027,-2,1,0,-2,-1,3,3,1
2,Flexão,4,1762977129679027,-4,-1,0,-7,-21,-1,-1,-6
2,Flexão,4,1762977129693065,-1,0,-1,4,17,6,-1,10
2,Flexão,4,1762977129693065,-2,-1,3,14,-8,-4,-6,-5
2,Flexão,4,1762977129694030,-4,0,-3,-3,-5,4,-7,-2
2,Flexão,4,1762977129694030,1,1,-1,-15,-2,-3,10,19
2,Flexão,4,1762977129716222,-2,0,2,2,15,15,1,-8
2,Flexão,4,1762977129716222,4,-3,-2,-2,14,-8,-7,-3
2,Flexão,4,1762977129716918,-1,-1,-1,-4,-13,-12,5,3
2,Flexão,4,1762977129716918,-1,2,5,4,-5,3,1,2
2,Flexão,4,1762977129737978,-3,-7,-8,-5,-5,-5,-1,-11
2,Flexão,4,1762977129737978,-2,10,2,-3,11,4,-2,2
2,Flexão,4,1762977129738994,1,-6,-1,-1,-15,9,5,6
2,Flexão,4,1762977129738994,2,3,4,10,-10,-7,-5,-7
2,Flexão,4,1762977129753765,-2,-4,-7,9,27,-2,5,-3
2,Flexão,4,1762977129753765,-3,-3,-2,-13,-25,-2,1,-7
2,Flexão,4,1762977129753765,-4,-3,-8,-14,6,-4,3,-3
2,Flexão,4,1762977129753765,2,3,3,17,19,10,-11,5
2,Flexão,4,1762977129776243,0,-1,1,14,-6,-6,2,0
2,Flexão,4,1762977129776243,-3,-5,-5,-12,-2,3,-7,-10
2,Flexão,4,1762977129776936,0,4,2,-5,6,8,17,2
2,Flexão,4,1762977129776936,-1,-4,-2,-1,-13,1,-2,6
2,Flexão,4,1762977129798714,1,5,4,7,4,-5,-11,1
2,Flexão,4,1762977129798714,-2,-4,-4,-20,-3,-21,1,-1
2,Flexão,4,1762977129798714,0,1,2,29,9,2,-6,-3
2,Flexão,4,1762977129798714,0,0,-1,-24,-18,8,3,-17
2,Flexão,4,1762977129812627,-3,-2,0,13,-1,2,-2,-1
2,Flexão,4,1762977129812627,-4,-5,-4,-7,2,3,0,9
2,Flexão,4,1762977129820972,5,1,4,25,10,-4,-10,-7
2,Flexão,4,1762977129820972,-1,8,-1,-13,-4,0,4,2
2,Flexão,4,1762977129835278,1,-15,-8,-11,-13,-1,-4,0
2,Flexão,4,1762977129835278,-1,1,-2,8,9,1,0,-3
2,Flexão,4,1762977129836285,-2,1,-4,-20,-21,-4,-1,-1
